siteid,name,f_name,address,f_addr,city,state,zip,COUNTY,date_open,date_close
9513,blanco county wic,abcclnnootuy,63 Pecan Street,36acenp,blanco,tx,78606,blanco,1996-07-11T00:00:00Z,NA
4204,cedar park health clinic,aacdeehhlrt,350 Discovery Blvd Suite 102,001235dirsy,cedar park,tx,78613,williamson,NA,NA
121,del valle clinic,adeelllv,3518 FM 973 South,1335789fm,del valle,tx,78617,travis,NA,NA
129,elgin wic clinic,egiln,218 South Main,128aimn,elgin,tx,78621,bastrop,2009-02-02T00:00:00Z,NA
9507,gillespie county wic,ceegiillnopstuy,140 Industrial Loop,014adiillnoopru,fredericksburg,tx,78624,gillespie,NA,NA
4201,georgetown health clinic,aeeegghhlnoorttw,100 West 3rd St,0013,georgetown,tx,78626,williamson,NA,NA
4301,gonzales community health center  annex,aaceeghhllmmnoostyz,512 Saint James Street,125aaeijmnsst,gonzales,tx,78629,gonzales,NA,NA
7672,llano clinic,allno,301 East Highway 71,01137,llano,tx,78643,llano,2001-02-05T00:00:00Z,NA
3612,lockhart wic clinic,achklort,1003 W. San Antonio St,0013aainnnoost,lockhart,tx,78644,caldwell,2003-03-01T00:00:00Z,NA
114,manor clinic,amnor,600 West Carrie Manor Street,006aaceimnorrr,manor,tx,78653,travis,NA,NA
7661,burnet county wic  marble falls,abbceelmnnorrttuuy,503 FM 1431 East,0113345fm,marble falls,tx,78654,burnet,1998-01-01T00:00:00Z,NA
115,pflugerville clinic,eegillpruv,15822B Foothill Farms Loop,12258abffhillloooopst,pflugerville,tx,78660,travis,NA,NA
4203,round rock health clinic,acehhklnoortu,211 Commerce Cove,112cceemmor,round rock,tx,78664,williamson,NA,NA
3601,san marcos clinic,amnoss,700 North LBJ  Suite 104,000147bjl,san marcos,tx,78666,hays,NA,NA
101,east austin health clinic,aaeehhilntu,211 Comal,112aclmo,austin,tx,78702,travis,NA,NA
102,rosewood zaragosa neighborhood center,aaabddeegghhinooooooorrrsswz,2800 Webberville Road,0028bbeeeillrvw,austin,tx,78702,travis,NA,NA
103,south austin multipurpose center,aeiilmnopprsstuuu,2508 Durwood Street,0258ddooruw,austin,tx,78704,travis,NA,NA
106,northeast wic clinic,en,7112Z Ed Bluestein,1127bdeeilnuz,austin,tx,78723,travis,1993-01-04T00:00:00Z,NA
116,oak hill clinic,ahikllo,"8656 Hwy 71 West Bldg A, Ste B",156678,austin,tx,78735,travis,NA,NA
107,montopolis neighborhood center,bdeghhiilmnnooooooprst,1416 Montopolis Drive,1146ilmnooopst,austin,tx,78741,travis,NA,NA
112,dove springs clinic,deginoprssv,5405 S Pleasant Valley Ste C,0455aaenst,austin,tx,78744,travis,1993-03-15T00:00:00Z,NA
109,far south clinic,afrs,405 West Stassney Lane,045aenssy,austin,tx,78745,travis,NA,NA
104,saint johns community center,achijmmnnoossty,7500 Blessing Avenue,0057begilnss,austin,tx,78752,travis,NA,NA
105,northwest wic,nw,8701A  Research Blvd.,0178aeehrs,austin,tx,78758,travis,1993-11-15T00:00:00Z,NA
1904,vida y salud health systems inc,aaacddehhiillmnssstuvyy,400 South Getty Suite H,004egtty,uvalde,tx,78801,uvalde,NA,NA
1921,asherton clinic,aehnorst,Sixth and Crockett  PO Box,bccehikoooprstttxx,asherton,tx,78827,dimmit,NA,NA
1912,batesville clinic,abeeillstv,Highway 117  Community Buildin,117bcdiilmmnouy,batesville,tx,78829,zavala,NA,NA
1932,big wells clinic,begillsw,Highway 85  City Community Hal,58acchilmmotyy,big wells,tx,78830,dimmit,NA,NA
2402,kinney county clinic,ceiknnnotuyy,201 James Street,012aejms,brackettville,tx,78832,kinney,NA,NA
6405,medina county wic program-site 05,05aacdeegiimmnnooprrsttuy,813 Nueces Street (Hwy. 55),13558ceensu,camp wood,tx,78833,real,2006-02-09T00:00:00Z,NA
1902,vida y salud health systems inc,aaacddehhiillmnssstuvyy,109B 1st Street,0119b,carrizo springs,tx,78834,dimmit,NA,NA
1901,vida y salud health systems inc,aaacddehhiillmnssstuvyy,308 Cesar Chavez Avenue,038accehrsz,crystal city,tx,78839,zavala,1993-01-28T00:00:00Z,NA
4401,city of del rio wic prog laughlin air force base,aaabccdeeeffgghiiiilllnooooprrrrstuy,200 Bridge Street,002,del rio,tx,78840,val verde,NA,NA
4404,city of del rio wic prg laughlin air force base,aaabccdeeeffgghiiiilllnoooprrrrstuy,8081 Kenyon Street,0188eknnoy,laughlin air force,tx,78843,val verde,1996-07-08T00:00:00Z,NA
2401,united medical center,acddeeilm,2525 Veterans Blvd.,2255aensv,eagle pass,tx,78852,maverick,NA,NA
2404,edison wic clinic,deinos,1175 Edison Road,1157deinos,eagle pass,tx,78852,maverick,2006-11-02T00:00:00Z,NA
6401,medina county health unit,aacdeehhilmnnottuy,3103 Avenue G,0133,hondo,tx,78861,medina,NA,NA
1911,la pryor clinic,aloprry,Highway 57  Community Building,57cmmoy,la pryor,tx,78872,zavala,NA,NA
6407,leakey site,aeeeiklsty,430 Hwy 83N,03348n,leakey,tx,78873,real,2006-02-09T00:00:00Z,NA
6406,medina county wic program-site 06,06aacdeegiimmnnooprrsttuy,209 North Wells Street,029ellsw,rocksprings,tx,78880,edwards,2006-02-09T00:00:00Z,NA
1941,sabinal clinic,aabilns,501 North Center St  City Hall,015achillty,sabinal,tx,78881,uvalde,NA,NA
8413,columbus clinic,bclmosuu,520 Washington Street,025aghinnostw,columbus,tx,78934,colorado,NA,NA
10902,lee county public clinic,bcceeillnoptuuy,185A Decker Drive,158acdeekr,giddings,tx,78942,lee,2005-10-01T00:00:00Z,NA
10901,fayette county public clinic,abcceefilnoptttuuyy,275 Ellinger,257eegillnr,la grange,tx,78945,fayette,2005-10-01T00:00:00Z,NA
8417,weimar clinic,aeimrw,301 West St. Charles,013acehlrs,weimar,tx,78962,colorado,NA,NA
7674,booker wic site,beeikoorst,322 Eastern,223eenr,booker,tx,79005,lipscomb,2003-05-01T00:00:00Z,NA
7628,borger field office,begorr,503 West 1st Street Suite A,0135,borger,tx,79007,hutchinson,1994-05-01T00:00:00Z,NA
7694,cactus wic clinic,acsu,403 Sherri Street,034ehirrs,cactus,tx,79013,moore,2000-02-01T00:00:00Z,NA
7641,canadian wic,aaacdinn,Fire Dept. 2 Main Street,2aefiimnr,canadian,tx,79014,hemphill,1994-05-01T00:00:00Z,NA
10004,canyon wic clinic,,1818 4th Street,11488ht,canyon,tx,79015,randall,1996-05-08T00:00:00Z,NA
7633,dalhart field office,aadhlrt,407 Denver,047deenrv,dalhart,tx,79022,dallam,1994-05-01T00:00:00Z,NA
2005,dimmitt wic clinic,diimmtt,113 West Bedford Street,113bde,dimmitt,tx,79027,castro,NA,NA
7611,moore county health annex,aceehhlmnooorttuy,205 North Dumas Avenue Ste. B,025admsu,dumas,tx,79029,moore,1994-05-01T00:00:00Z,NA
2012,friona wic clinic,afinor,616 Euclid Street,166cdeilu,friona,tx,79037,parmer,NA,NA
10011,groom community center,cgmmoy,200 Broadway,002,groom,tx,79039,armstrong,1999-10-01T00:00:00Z,NA
2010,hale center wic clinic,aehl,623 Avenue G,236,hale center,tx,79041,hale,1993-08-05T00:00:00Z,NA
7676,hartley wic clinic,aehlrty,815 Central,158acelnrt,hartley,tx,79044,hartley,2003-05-01T00:00:00Z,NA
2006,hereford wic clinic,eehr,102 Avenue E,012,hereford,tx,79045,deaf smith,NA,NA
2007,olton wic clinic,lnoot,206 East 11th Street,01126ht,olton,tx,79064,lamb,NA,NA
7610,pampa field office,aampp,1201 Hobart Suite 1-I,01112abhort,pampa,tx,79065,gray,1994-05-01T00:00:00Z,NA
7642,wheeler county annex,ceeehlnortuwy,201 North Main Street,012aimn,shamrock,tx,79065,wheeler,1994-05-01T00:00:00Z,NA
10013,panhandle wic clinic,aaehnnp,500 Main Street,005aimn,panhandle,tx,79068,carson,1999-10-01T00:00:00Z,NA
7629,perryton wic,enoprrty,201 South Colgate,012aceglot,perryton,tx,79070,ochiltree,1994-05-01T00:00:00Z,NA
2001,plainview wic clinic,aeiinvw,2807 West 7th,02778ht,plainview,tx,79072,hale,NA,NA
7639,spearman clinic,aaenps,205 Main Street,025aimn,spearman,tx,79081,hansford,1994-05-01T00:00:00Z,NA
7632,first baptist church,bccfhhiirru,702 North 3rd Street,0237,stratford,tx,79084,sherman,1994-05-01T00:00:00Z,NA
7668,texline,eeilntx,222 N. Second Street,222cdenos,texline,tx,79087,dallam,1999-07-12T00:00:00Z,NA
2008,tulia wic clinic,ailtu,104 Southeast  2nd Street,0124dens,tulia,tx,79088,swisher,NA,NA
10012,vega wic clinic,aegv,305 Coke,035ceko,vega,tx,79092,oldham,1999-10-01T00:00:00Z,NA
7636,collingsworth health clinic,aceghhhilllnoorsttw,912 West Avenue,129,wellington,tx,79095,collingsworth,1994-05-01T00:00:00Z,NA
7631,wheeler senior citizens,ceeeeehiiilnnorrsstwz,306 South Canadian,036aaacdinn,wheeler,tx,79096,wheeler,1994-05-01T00:00:00Z,NA
10001,southeast wic clinic,es,2709 South Manhattan Street,0279aaahmnntt,amarillo,tx,79103,potter,1996-05-08T00:00:00Z,NA
10003,austin street wic clinic,ainu,411 South Austin,114ainu,amarillo,tx,79106,potter,1996-05-08T00:00:00Z,NA
10006,north branch library wic clinic,ailnry,1500 NE 24th Avenue,001245ehnt,amarillo,tx,79107,potter,1996-05-08T00:00:00Z,NA
7643,childress wic clinic,cehilss,211 Avenue F N.W.,112,childress,tx,79201,childress,1994-05-01T00:00:00Z,NA
7638,clarendon library,aacdeillnnorry,217 South Kerney Street,127eeknry,clarendon,tx,79226,donley,1994-05-01T00:00:00Z,NA
7648,crowell housing authority,aceghhiillnooorrsttuuwy,400 East California Street,004aacfiilnor,crowell,tx,79227,foard,1995-01-17T00:00:00Z,NA
2002,floydada wic clinic,aaddoy,319 South Main    PO Box 96,13699abimnoopx,floydada,tx,79235,floyd,NA,NA
7622,memphis field office,eimms,321 North Boykin Drive,123biknoy,memphis,tx,79245,hall,1994-05-01T00:00:00Z,NA
7624,paducah housing authority community room,aaaccdghhhiimmnoooprsttuuuyy,711 Richards,117achirs,paducah,tx,79248,cottle,1993-09-01T00:00:00Z,NA
2016,petersburg wic clinic,eps,1905 Avenue E,0159,petersburg,tx,79250,hale,1997-07-10T00:00:00Z,NA
7623,hardeman county community center,aaccehmmmnnootuyy,219 East 3rd Street,1239,quanah,tx,79252,hardeman,1993-09-01T00:00:00Z,NA
7635,first baptist church,bccfhhiirru,500 Loretta Street,005aelortt,silverton,tx,79257,briscoe,1994-05-01T00:00:00Z,NA
2011,abernathy wic clinic,aabehnrty,704 Avenue D,047,abernathy,tx,79311,hale,1995-06-07T00:00:00Z,NA
2707,wic terry county,cnortuyy,111 Avenue D,111,brownfield,tx,79316,terry,NA,NA
2705,wic yoakum county,ackmnootuuyy,112 West 2nd  PO Box 271,1112227bdnoopx,denver city,tx,79323,yoakum,NA,NA
2709,wic dawson county,acdnnoostuwy,501 South First  Box 1345,0113455bfiorx,lamesa,tx,79331,dawson,NA,NA
2708,wic admin site hockley county,accdeehiiklmnnoosttuyy,411 Austin St  PO Box 610,011146abinoopux,levelland,tx,79336,hockley,NA,NA
2003,littlefield wic clinic,eilltt,500 East 6th,0056ht,littlefield,tx,79339,lamb,NA,NA
2702,cochran county health clinic,aacccehhhlnnoorttuy,308 West Taylor,038alorty,morton,tx,79346,cochran,NA,NA
2009,muleshoe wic clinic,eehlmosu,223 East Avenue B,223,muleshoe,tx,79347,bailey,NA,NA
2704,wic garza county,aacgnortuyz,South US Highway 84,48su,post,tx,79356,garza,NA,NA
2004,ralls wic program,aagllmoprrrs,623 Tilford Street,236ilt,ralls,tx,79357,crosby,NA,NA
2710,wic gaines county,aceginnostuy,700 Hobbs Highway  PO Box 1771,0011777bbbhooopsx,seminole,tx,79360,gaines,NA,NA
2722,wic slaton clinic,alnost,twenty second and Division,cddeeiiinnnoossttvwy,slaton,tx,79364,lubbock,1994-10-01T00:00:00Z,NA
2712,wic spur community center,cmmoprsuy,502 North Burlington,025bgilnnortu,spur,tx,79370,dickens,NA,NA
2703,wic lynn county,clnnnotuyy,1517 South 2nd Street  Box 116,11112567bdnox,tahoka,tx,79373,lynn,NA,NA
2725,wic wolfforth volunteer fire dept,eeefffhillnooorrrttuvw,Fifth and Dowden Street,ddeffhinotw,wolfforth,tx,79382,lubbock,1994-10-01T00:00:00Z,NA
2727,wic parkway clinic,,1811 Parkway Drive,1118,lubbock,tx,79403,lubbock,1995-04-10T00:00:00Z,NA
2719,wic freedom square,deefmor,1301 50th Street Space #10,00011135acehpst,lubbock,tx,79412,lubbock,1994-10-05T00:00:00Z,NA
2718,wic central lubbock,abbccekllnortu,2207 34th Street,022347ht,lubbock,tx,79413,lubbock,1994-10-05T00:00:00Z,NA
2716,wic new directions,deeiinnorsw,420 North Akron,024aknor,lubbock,tx,79415,lubbock,1994-10-01T00:00:00Z,NA
2717,celia ann wic,aaceilnn,602 West Loop 289 Suite 100,000122689loop,lubbock,tx,79416,lubbock,1994-10-05T00:00:00Z,NA
7615,aspermont-stonewall county library,aaaceeilllnnnoooprsttuwyy,516 South Washington,156aghinnostw,aspermont,tx,79502,stonewall,NA,NA
7603,clyde field office,cdely,113 Fay Circle,113afy,clyde,tx,79510,callahan,1993-09-01T00:00:00Z,NA
7607,colorado city clinic,accdilooorty,423 East 17th,12347ht,colorado city,tx,79512,mitchell,1993-09-01T00:00:00Z,NA
7651,hamlin activity center,aahiiilmntvy,217 S Ave. B,127,hamlin,tx,79520,jones,1995-05-03T00:00:00Z,NA
7613,haskell field office,aehklls,107 North Avenue D,017,haskell,tx,79521,haskell,NA,NA
7605,hawley wic clinic,aehlwy,305 5th Street,0355ht,hawley,tx,79525,jones,1993-11-08T00:00:00Z,NA
7649,headstart building,aadehrt,500 North Second Street,005cdenos,knox city,tx,79529,knox,1994-01-13T00:00:00Z,NA
3403,our mother of mercy catholic church,accccceefhhhhilmoooorrrttuuy,1300 Locust,0013clou,merkel,tx,79536,taylor,NA,NA
7619,rotan field office,anort,504 East 7th,0457ht,rotan,tx,79546,fisher,NA,NA
7606,snyder field office,denrsy,5305 Trinity Blvd  Suite K,0355iinrtty,snyder,tx,79549,scurry,1993-09-01T00:00:00Z,NA
7614,stamford field office,am,207 South Swenson,027ennossw,stamford,tx,79553,jones,NA,NA
7677,ohs-wic,hos,411 East 3rd Street,1134,sweetwater,tx,79556,nolan,2003-10-01T00:00:00Z,NA
3401,abilene public health department,aabbceeehhiilllnptu,850 North 6th   PO Box 2818,01256888bhooptx,abilene,tx,79601,taylor,NA,NA
9420,midland clinic,im,2301 North Big Spring Ste 300,0001233bggiinprs,midland,tx,79705,midland,1996-10-01T00:00:00Z,NA
9413,andrews clinic,aensw,801 North Main  PO Box 931,011389abimnoopx,andrews,tx,79714,andrews,1996-10-01T00:00:00Z,NA
8312,big spring wic clinic,bggiinprs,501 Birdwell Lane Suite 28-B,01258beillw,big spring,tx,79720,howard,NA,NA
9427,crane clinic,acenr,106 West 5th Street,0156ht,crane,tx,79731,crane,1996-01-01T00:00:00Z,NA
9408,fort stockton clinic,cfknooortt,461 South Hwy 285  Suite 1B,1124568b,fort stockton,tx,79735,pecos,1996-01-01T00:00:00Z,NA
9437,iraan community center,aacimmnory,508 South Farr,058afrr,iraan,tx,79744,pecos,1996-01-01T00:00:00Z,NA
9409,kermit clinic,eikt,203 East Halley,023,kermit,tx,79745,winkler,1996-01-01T00:00:00Z,NA
9418,mccamey clinic,accemmy,100 East 7th Street,0017ht,mccamey,tx,79752,upton,1996-01-01T00:00:00Z,NA
9404,monahans clinic,aahmnnos,405 East A Street,045,monahans,tx,79756,ward,1996-01-01T00:00:00Z,NA
9411,odessa clinic,adeoss,835 Tower Drive  Suite 304,033458eortw,odessa,tx,79761,ector,1996-01-01T00:00:00Z,NA
9402,west odessa health clinic,aadeehhlosstw,5850 West University Suite 120,0012558eiinrstuvy,odessa,tx,79764,ector,1996-11-22T00:00:00Z,NA
9410,pecos clinic,ceops,700 Daggett  Suite C,007adeggtt,pecos,tx,79772,reeves,1996-01-01T00:00:00Z,NA
9406,stanton clinic,annot,413 N Saint Teresa  PO Box 423,123344aabeinoopsstx,stanton,tx,79782,martin,1996-01-01T00:00:00Z,NA
3319,anthony town hall (rear),aaaehhllnnnoorrttwy,401 Wildcat Street,014acdiltw,anthony,tx,79821,el paso,1995-02-01T00:00:00Z,NA
8303,alpine clinic,aeilnp,205 North Cockrell,025ccekllor,alpine,tx,79830,brewster,NA,NA
3307,canutillo wic clinic,acillnotu,300 Farm Road,003af,canutillo,tx,79832,el paso,NA,NA
3330,dell city clinic,cdeillty,102 Dodson,012ddnoos,dell city,tx,79837,hudspeth,1996-02-01T00:00:00Z,NA
3306,fabens wic clinic,abefns,101 Potasio,011aioopst,fabens,tx,79838,el paso,NA,NA
3317,tornillo,illnoort,400 Northeast Camp,004en,fabens,tx,79838,el paso,1995-02-01T00:00:00Z,NA
3329,fort hancock clinic,accfhknoort,100 School Drive,001chloos,fort hancock,tx,79839,hudspeth,1996-02-01T00:00:00Z,NA
8301,marfa clinic,aafmr,101 North Mesa   PO Box 478,011478abemoopsx,marfa,tx,79843,presidio,NA,NA
8302,presidio clinic,deiioprs,708 Bomar (One Main Center) Bo,078aabbeimmnnooor,presidio,tx,79845,presidio,NA,NA
3310,san elizario wic clinic,aaeiilnorsz,12004 Socorro Road,00124cooorrs,san elizario,tx,79849,el paso,NA,NA
3331,sierra blanca clinic,aaabceilnrrs,500 Walling Street,005agillnw,sierra blanca,tx,79851,hudspeth,1996-02-01T00:00:00Z,NA
8348,terlingua wic clinic,agilnu,State Highway 118,118aet,terlingua,tx,79852,brewster,1993-01-21T00:00:00Z,NA
8351,van horn rural health clinic,aaaehhhllnnorrrtuv,704 West Broadway,047,van horn,tx,79855,culberson,1998-04-01T00:00:00Z,NA
2801,la fe wic clinic at central,aaaceefllnrtt,700 South Ochoa Street,007achoo,el paso,tx,79901,el paso,NA,NA
3301,henderson wic clinic,deehnnors,721 South Mesa,127aems,el paso,tx,79901,el paso,NA,NA
2803,la fe wic clinic at yandell,aaeeflllty,823 East Yandell,238elly,el paso,tx,79902,el paso,2004-05-01T00:00:00Z,NA
3304,sunrise center,einrssu,8500 Dyer Suite 54,004558dery,el paso,tx,79904,el paso,NA,NA
3316,project vida,adeijoprv,3607 Rivera Avenue,0367aeirrv,el paso,tx,79905,el paso,1994-07-11T00:00:00Z,NA
3337,thomas general hospital,aaaeeghhillmnooprsstt,4815 Alameda Avenue,1458aaadelm,el paso,tx,79905,el paso,2009-07-30T00:00:00Z,NA
3321,fort bliss army post,abfilooprssty,Slater Road  Building 51,15als,fort bliss,tx,79906,el paso,1995-04-06T00:00:00Z,NA
3303,ysleta wic clinic,aelsty,110 Candelaria,011aaceilr,el paso,tx,79907,el paso,NA,NA
3327,del valle high school,acdeeghhhilllloosv,950 Bordeaux Drive,059abeoux,el paso,tx,79907,el paso,1996-03-01T00:00:00Z,NA
3308,north loop clinic,lnoop,8010 North Loop Drive,0018loop,el paso,tx,79915,el paso,NA,NA
3320,riverside teen parent enrichment program,aacdeeeeeeeghiiimmnnnnopprrrrrrstttv,300 Vocational Drive,003aacilnootv,el paso,tx,79915,el paso,1995-02-01T00:00:00Z,NA
3323,homeless shelters,eeehhllmossss,1148 Airway Blvd,1148air,el paso,tx,79925,el paso,1995-07-01T00:00:00Z,NA
3311,socorro wic clinic,cooorrs,10720 North Loop,00127loop,socorro,tx,79927,el paso,NA,NA
3336,americas wic,aaceimrs,10039 North Loop,00139loop,el paso,tx,79927,el paso,2009-11-02T00:00:00Z,NA
3318,horizon,hinoorz,15371 Kenwood Street,11357deknoow,el paso,tx,79928,el paso,1995-02-01T00:00:00Z,NA
3326,sparks wic clinic,ss,106 Payton,016anopty,el paso,tx,79928,el paso,1997-01-28T00:00:00Z,NA
3314,pershing wic,eghinprs,3707 Pershing Drive,0377eghinprs,el paso,tx,79930,el paso,1994-04-01T00:00:00Z,NA
3322,school age parent center,aaceeghlnooprst,2231 Arizona Avenue,1223aainorz,el paso,tx,79930,el paso,1995-02-01T00:00:00Z,NA
3305,westside wic clinic,deisw,5195 Mace,1559acem,el paso,tx,79932,el paso,NA,NA
3302,lee trevino wic clinic,eeeilnortv,1840 Lee Trevino Suite 201,0011248eeeilnortv,el paso,tx,79935,el paso,NA,NA
3324,westway,,8401 Remington Road,0148egimnnort,el paso,tx,79936,el paso,1995-02-01T00:00:00Z,NA
3334,george dieter wic,deeeggior,1757 George Deiter Ste 109-111,0111115779deeeggior,el paso,tx,79936,el paso,2005-09-01T00:00:00Z,NA
3315,montana vista wic clinic,aaaimnnotv,14612 Gregg Drive,11246egggr,el paso,tx,79938,el paso,1994-01-01T00:00:00Z,NA
1315,benavides wic,abdeeinsv,General Delivery,adeeeegillnrrvy,benavides,tx,78341,duval,2007-09-04T00:00:00Z,NA
1316,freer wic,eefrr,General Delivery,adeeeegillnrrvy,freer,tx,78357,duval,2007-09-04T00:00:00Z,NA
10804,lwc wic,clw,1107 East Marshall,0117aahllmrs,longview,tx,75601,gregg,2002-07-01T00:00:00Z,NA
2107,holiday creek gardens clinic (never opened),aaddeeeeeghilnnnooprsvy,1520 Trout,0125orttu,wichita falls,tx,76303,wichita,NA,NA
