siteid,name,f_name,street_address,f_addr,city,state,zipcode,county_name,phone,toll_free,fax,email,website,hours,live_chat_url,latitude,longitude,is_mobile
1204,pharr public health center,aabcehhillprrtu,1903 N Knights Dr,0139gikn,pharr,tx,78577,hidalgo,956-783-1151,NA,956-702-2493,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu  |  8:00-6:00  &&  Tue/Wed/Fri  |  8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.21236,-98.17315,NO
1224,pharr wic clinic ii,arr,300 W Hall Acres Rd Ste A,003ahll,pharr,tx,78577,hidalgo,956-781-4920,NA,956-781-4905,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.16689,-98.19165,NO
1205,hidalgo public health center,aabcdeghhhiillloptu,702 East Ramon Ayala Dr,027aaaalmnory,hidalgo,tx,78557,hidalgo,956-843-8151,NA,956-843-2324,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Tue/Wed/Thu/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.1040289,-98.2559489,NO
1214,alton wic clinic i,ailnot,3513 E Main Ave  Suite 104,0113345aimn,alton,tx,78573,hidalgo,956-519-7159,NA,956-519-8551,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu  |  8:00-6:00  &&  Tue/Wed/Fri  |  8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.2826202,-98.2802333,NO
1228,wic mobile -unidos podemos,ddeimnooopssu,3105 West University Dr,0135eiinrstuvy,edinburg,tx,78539,hidalgo,956-279-7850,NA,--,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Tue/Wed/Thu/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.3084,-98.19854,NO
1215,alamo wic clinic i,aailmo,313 E Business Highway 83 Suite 113,11133338beinsssu,alamo,tx,78516,hidalgo,956-783-5369,NA,956-702-2452,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.17951,-98.10408,NO
1245,alamo wic clinic #2,2aalmo,1429 South Tower Road,1249eortw,alamo,tx,78516,hidalgo,956-784-3523,NA,956-207-7097,NA,https://www.hidalgocounty.us/108/WIC-Office,Tue/Wed/Thu  |  8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.164055,-98.11419,NO
1229,north san juan wic clinic,aajnnnsu,509 East Earling Rd,059aegilnr,san juan,tx,78589,hidalgo,956-702-7788,NA,956-702-7740,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.2265885,-98.1304394,NO
1206,donna wic clinic,adnno,301 South 8Th Street,0138ht,donna,tx,78537,hidalgo,956-464-2251,NA,956-464-9249,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.1679535,-98.0560615,NO
306,garden plaza wic clinic,aegn,"1225 North Expressway, Suite 2D",12225d,brownsville,tx,78520,cameron,888-942-4847,NA,956-574-8792,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  7:45AM-8:00PM  &&  Tue  |  7:45AM-5:00PM  &&  Wedn  |  7:45AM-6:00PM  &&  Thu  |  7:45AM-5:00PM  &&  Fri  |  7:45AM-5:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,25.93901,-97.50192,NO
321,cameron park wic clinic,acemnor,2102 Avenida Gregory,0122adegginorry,brownsville,tx,78526,cameron,888-942-4847,NA,956-574-8781,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  8:00AM-8:00PM  &&  Tue  |  8:00AM-6:00PM  &&  Wedn  |  8:00AM-5:00PM  &&  Thu  |  8:00AM-5:00PM  &&  Fri  |  8:00AM-1:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,25.970783,-97.4835073,NO
310,fruity wic clinic,firtuy,"4430 East 14th Street, Suite C",013444ht,brownsville,tx,78521,cameron,888-942-4847,NA,956-574-8791,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  8:00AM-8:00PM  &&  Tue  |  8:00AM-6:00PM  &&  Wedn  |  8:00AM-5:00PM  &&  Thu  |  8:00AM-5:00PM  &&  Fri  |  8:00AM-1:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,25.91929,-97.46789,NO
302,lucio wic clinic,cilou,1204 Jose Colunga Jr. Street,0124acegjjlnoorsu,brownsville,tx,78521,cameron,888-942-4847,NA,956-574-8765,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  7:45AM-8:00PM  &&  Tue  |  7:45AM-5:00PM  &&  Wedn  |  7:45AM-6:00PM  &&  Thu  |  7:45AM-5:00PM  &&  Fri  |  7:45AM-5:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,25.90504,-97.4385999,NO
312,browne wic clinic,enow,9901 California Rd.,0199aacfiilnor,brownsville,tx,78521,cameron,888-942-4847,NA,956-831-1502,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  8:00AM-8:00PM  &&  Tue  |  8:00AM-6:00PM  &&  Wedn  |  8:00AM-5:00PM  &&  Thu  |  8:00AM-5:00PM  &&  Fri  |  8:00AM-1:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,25.8954533,-97.3904544,NO
303,harlingen wic clinic,aeghilnnr,711 North L Street,117,harlingen,tx,78550,cameron,888-942-4847,NA,956-423-5814,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  7:45AM-8:00PM  &&  Tue  |  7:45AM-5:00PM  &&  Wedn  |  7:45AM-6:00PM  &&  Thu  |  7:45AM-5:00PM  &&  Fri  |  7:45AM-5:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,26.1982025,-97.7093861,NO
1207,weslaco public health center,aabcceehhilllopstuw,1901 North Bridge,0119,weslaco,tx,78596,hidalgo,956-968-0594,NA,956-969-4433,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu  |  8:00-6:00  &&  Tue/Wed/Fri  |  8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.17817,-97.985,NO
1209,elsa public health center,aabceehhilllpstu,708 East Edinburg Street,078dein,elsa,tx,78543,hidalgo,956-262-1324,NA,956-262-7041,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu  |  8:00-6:00  &&  Tue/Wed/Fri  |  8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.2933451,-97.9828322,NO
403,lasara community resource center,aaacceelmmoorrrssuy,706 East 6Th Street,0667ht,lasara,tx,78561,hidalgo,956-689-2425,NA,--,NA,NA,1st/4th Wed |  1:00-4:30,NA,26.2984351,-97.9242911,NO
1201,edinburg public health center,abcdeehhiillnptu,3105 East Richardson,0135achinors,edinburg,tx,78539,hidalgo,956-380-0363,NA,956-316-3772,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu  |  8:00-6:00  &&  Tue/Wed/Fri  |  8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.3039345,-98.1285518,NO
1226,san carlos community resource center,aaccceelmmnooorrrsssuy,230 North 86 Street,02368,edinburg,tx,78539,hidalgo,956-318-1476,NA,915-318-1609,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Tue/Wed/Thu/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.2957343,-98.068683,NO
301,san benito wic clinic,abeinnost,1390 W. Expressway 83,013389,san benito,tx,78586,cameron,888-942-4847,NA,956-361-4681,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  7:45AM-8:00PM  &&  Tue  |  7:45AM-5:00PM  &&  Wedn  |  7:45AM-6:00PM  &&  Thu  |  7:45AM-5:00PM  &&  Fri  |  7:45AM-5:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,26.1393308,-97.6532758,NO
1216,sullivan city public health center,aabccehhiiillllnpsttuuvy,371 East Expressway 83,13378,sullivan city,tx,78595,hidalgo,956-485-2752,NA,956-485-9047,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Tue/Wed/Thu/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.2769667,-98.5631974,NO
311,los fresnos wic clinic,eflnoorsss,111 North Arroyo Blvd,111aoorry,los fresnos,tx,78566,cameron,888-942-4847,NA,956-233-6160,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  8:00AM-8:00PM  &&  Tue  |  8:00AM-6:00PM  &&  Wedn  |  8:00AM-5:00PM  &&  Thu  |  8:00AM-5:00PM  &&  Fri  |  8:00AM-1:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,26.07216,-97.476622,NO
314,la paloma wic clinic,aaallmop,35005 Leal Rd,00355aell,san benito,tx,78586,cameron,888-942-4847,NA,956-361-4694,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Wedn  |  8:00AM-8:00PM  &&  Thu  |  8:00AM-5:00PM  &&  Fri  |  8:00AM-1:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,26.0516945,-97.6787252,NO
315,rio hondo wic clinic,dhinooor,125 Colorado Ave,125acdlooor,rio hondo,tx,78583,cameron,888-942-4847,NA,956-748-4636,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  8:00AM-8:00PM  &&  Tue  |  8:00AM-6:00PM  &&  Fri  |  8:00AM-1:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,26.23455,-97.57898,NO
1208,mercedes wic clinic,cdeeemrs,540 South Texas,045aestx,mercedes,tx,78570,hidalgo,956-565-2603,NA,956-565-3626,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.146492,-97.9132551,NO
1202,mission public health clinic,abcehhiiillmnopsstu,211 South Schuerbach Road Po B,112abccehhoprsu,mission,tx,78572,hidalgo,956-581-2723,NA,956-584-8890,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.2098279,-98.3623686,NO
1217,mission wic clinic ii,iimnoss,722 North Breyfogle Road Suite 2-C,2227eefgloy,mission,tx,78572,hidalgo,956-584-3334,NA,956-584-9244,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.2291282,-98.3587419,NO
1231,alton wic clinic #2,2alnot,"3503 W 5 Mile Rd Ste 5, 6 & 7",03355567eilm,mission,tx,78574,hidalgo,956-583-5791,NA,956-583-4681,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.29296,-98.35764,NO
304,port isabel wic clinic,abeiloprst,142 Champion Ave,124achimnop,port isabel,tx,78578,cameron,888-942-4847,NA,956-943-6044,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  8:00AM-8:00PM  &&  Tue  |  8:00AM-6:00PM  &&  Wedn  |  8:00AM-5:00PM  &&  Thu  |  8:00AM-5:00PM  &&  Fri  |  8:00AM-1:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,26.07164,-97.21444,NO
1212,progreso wic clinic,egooprrs,510 North Fm. 1015,0011155fm,progreso,tx,78579,hidalgo,956-514-0236,NA,956-565-3656,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.065701,-97.9497872,NO
401,su clinica familiar inc,aaacfiiilmnrsu,131 Fm 3168,1113368fm,raymondville,tx,78580,willacy,956-689-2425,NA,--,NA,NA,Mon-Thu | 8:00-6:00  Lunch 12:00-1:00 && 1st Wed Of The Month Closed 8:00-1:00 && Fri | 8:00-5:00 Lunch 12:00-1:00 && Friday before 3rd Sat | 8:00-12:00 && 3rd Sat 8:00-12:00,NA,26.4670821,-97.784183,NO
1243,rio grande city wic clinic,cegiiorrty,5404 Brand Street Ste 5,04455,rio grande city,tx,78582,starr,956-488-0500,NA,956-488-8356,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.3518712,-98.7720298,NO
1244,roma wic clinic,amor,2891 E Grant Street,1289agnrt,roma,tx,78584,starr,956-849-1459,NA,956-849-1453,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.4076274,-98.979468,NO
332,santa rosa wic clinic,aaanorsst,116 Santa Vista Ave.,116aaainstv,santa rosa,tx,78593,cameron,888-942-4847,NA,956-636-1469,Wic.Clinics@Co.Cameron.Tx.Us,https://www.cameroncountytx.gov/publichealth/,Mon  |  8:00AM-8:00PM  &&  Tue  |  8:00AM-6:00PM  &&  Wedn  |  8:00AM-5:00PM  &&  Thu  |  8:00AM-5:00PM  &&  Fri  |  8:00AM-1:00PM,https://texaswic.org/about-wic/live-chat-with-wic?la=003,26.2533641,-97.8255457,NO
128,bastrop wic,abopr,605 Old Austin Hwy,056adilnou,bastrop,tx,78602,bastrop,512-972-4942,NA,BasWICFax@austintexas.gov,BastropWIC@austintexas.gov,https://www.austintexas.gov/page/wic-locations,Mon/Tue/Thu | 7:30-4:30 Lunch 12:00-12:30 && Wed | Closed && Fri | 7:30-1:30,https://texaswic.org/about-wic/live-chat-with-wic?la=001,30.11174,-97.33819,NO
4204,cedar park public health center,aabccdeehhillprtu,"Appointments are now in person. Please enter the WIC clinic building for your appointment., 350 Discovery Blvd Suite 102",001235aaaacccdeeeeeeeefhiiiiilmmnnnnnnnooooppprrrrrsssstttuwwyy,cedar park,tx,78613,williamson,512-260-4241,NA,512-260-4293,Cedarparkwic@Wilco.Org,http://www.wcchd.org/,Mon/Tue/Wed/Thu | 8:00-6:00 Lunch 12:00-1:00 && Fri | 8:00-12:00,NA,30.5188,-97.82578,NO
121,del valle clinic,adeelllv,3518 FM 973,1335789fm,del valle,tx,78617,travis,512-972-4942,NA,512-978-7619,DelValleWIC@austintexas.gov,https://www.austintexas.gov/WIC,Mon-Thu | 7:30-4:30 Lunch 12:00-12:30 && 2nd Wed | Closed && Fri | 7:30-1:30,https://texaswic.org/about-wic/live-chat-with-wic?la=001,30.19893,-97.64282,NO
129,elgin wic clinic,egiln,218 South Main St,128aimn,elgin,tx,78621,bastrop,512-972-4942,NA,512-972-7365,ElginWIC@austintexas.gov,https://www.austintexas.gov/WIC,Wed| 7:30-4:30 Lunch 12:00-12:30 && 2nd Wed | Closed && Fri | 7:30-1:30,https://texaswic.org/about-wic/live-chat-with-wic?la=001,30.34535,-97.3698299,NO
8965,fredericksburg wic clinic,cdeefikrrs,"Heart of the Hills Mom Center, 103 Industrial Loop #900",000139aadeefhhhiiillllmmnooooprrsttu,fredericksburg,tx,78624,gillespie,210-990-3732,NA,NA,NA,NA,Thu | 8:00-4:30 Lunch 12:30-1:00,NA,30.25005,-98.84953,NO
4201,georgetown public health center,abceeegghhillnooprttuw,"Appointments are now in person. Please enter the WIC clinic building for your appointment., 1200 W 17th St",001127aaaaccceeeeeeeefhhiiiilmmnnnnnnnooooppprrrrsssttttuwwy,georgetown,tx,78626,williamson,512-943-3680,NA,512-868-9759,Georgetownwic@Wilco.Org,http://www.wcchd.org/,Mon/Tue/Wed/Thu | 8:00-6:00 Lunch 12:00-1:00 && Fri | 8:00-12:00,NA,30.62824,-97.68611,NO
4301,gonzales community health center,aaceeghhllmmnoostyz,229 Saint George Street,229aeegginorst,gonzales,tx,78629,gonzales,830-672-7083,NA,830-672-4575,NA,NA,Mon | 8:00-5:30  Lunch 12:30-1:30 && Closed last Monday of the month && Tue | 8:00-7:00 Lunch 12:30-1:30 && Wed/Thu | 8:00-5:30  Lunch 12:30-1:30 && Fri/3rd Sat | 8:00-12:00,NA,29.5019029,-97.4551905,NO
8967,johnson city wic clinic,chijnnoosty,206 S. Hwy 281,012268,johnson city,tx,78636,blanco,210-990-3732,NA,NA,NA,NA,4th Tue | 8:00-4:30 Lunch 12:00-12:30,NA,30.27944,-98.40483,NO
3620,kyle wic clinic,ekly,150 W Lockhart St,015achklort,kyle,tx,78640,hays,512-393-8040,NA,833-851-4341,NA,http://www.ci.san-marcos.tx.us/266/Women-Infants-Children-WIC,Mon/Wed | 8:00-7:00 Lunch 12:00-1:00 && Tue/Thu | 8:00-4:30 Lunch 12:00-1:00 && Fri | 8:00-12:00,NA,29.98969,-97.87576,NO
4210,liberty hill crc,bccehiilllrrty,"Appointments are now in person. Please enter the WIC clinic building for your appointment., 155 Hillcrest Ln Ste B",155aaaacccceeeeeeeeefhhiiiiilllmmnnnnnnnooooppprrrrrssstttuwwy,liberty hill,tx,78642,williamson,512-943-3680,NA,512-943-3618,Georgetownwic@Wilco.Org,http://www.wcchd.org/,2nd Wed of the month | 9:00-5:00 Lunch 12:00-1:00 && 4th Mon of the month | 9:00-5:00 Lunch 12:00-1:00,NA,30.6697768,-97.930814,NO
13172,llano wic,allno,100 Legend Hills Blvd,001deeghilllns,llano,tx,78639,llano,325-428-6381,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd Tue | 10:00-5:00  Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,30.7514394,-98.6971435,NO
3612,lockhart wic clinic,achklort,901 Bois D' Arc,019bios,lockhart,tx,78644,caldwell,512-393-8040,NA,855-461-6673,NA,http://www.ci.san-marcos.tx.us/266/Women-Infants-Children-WIC,Tue/Thu | 8:00-4:30 Lunch 12:00-1:00,NA,29.8858,-97.68492,NO
115,pflugerville clinic,eegillpruv,15822-B Foothill Farms Loop,12258affhillloooopst,pflugerville,tx,78660,williamson,512-972-4942,NA,512-854-1579,PflugervilleWIC@austintexas.gov,https://www.austintexas.gov/WIC,Mon-Thu | 7:30-4:30 Lunch 12:00-12:30 && 2nd Wed | Closed && Fri | 7:30-1:30,https://texaswic.org/about-wic/live-chat-with-wic?la=001,30.44906,-97.65199,NO
114,manor clinic,amnor,"14008 Shadowglen Blvd, Ste 207",00012478adhosw,manor,tx,78653,travis,512-972-4942,NA,512-854-1639,ManorWIC@austintexas.gov,https://www.austintexas.gov/WIC,Mon-Thu | 7:30-4:30 Lunch 12:00-12:30 | Fri | 7:30-1:30,https://texaswic.org/about-wic/live-chat-with-wic?la=001,30.3399343,-97.5619897,NO
13161,marble falls wic,abelmr,"503 FM 1431 E, Suite 103",0011133345fm,marble falls,tx,78654,burnet,830-693-8226,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon/Tue/Wed | 9:00-6:00 Lunch 12:00-1:00 && 1st Wed | Closed && Thu | 7:00-4:00 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,30.5757722,-98.2552608,NO
4203,round rock public health center,abccehhikllnooprtuu,"Appointments are now in person. Please enter the WIC clinic building for your appointment., 355 Texas Ave",355aaaaaccceeeeeeeeefhiiiilmmnnnnnnnooooppprrrrssssttttuwwxy,round rock,tx,78664,williamson,512-248-3254,NA,512-248-7603,Roundrockwic@Wilco.Org,http://www.wcchd.org/,Mon/Tue/Wed/Thu | 8:00-6:00 Lunch 12:00-1:00 && Fri | 8:00-12:00,NA,30.529922,-97.683404,NO
3601,city of san marcos wic,acfimnoossty,215 S Reimer Ave,125eeimrr,san marcos,tx,78666,hays,512-393-8040,NA,855-759-2838,NA,http://www.ci.san-marcos.tx.us/266/Women-Infants-Children-WIC,Mon/Wed | 8:00-4:30 Lunch 12:00-1:00 && Tue/Thu | 8:00-7:00 Lunch 12:00-1:00 && Fri | 8:00-12:00,NA,29.850165,-97.974067,NO
104,st johns community center,chjmmnoosy,7500 Blessing Ave,0057begilnss,austin,tx,78752,travis,512-972-4942,NA,512-972-5172,Stjohnswic@Austintexas.Gov,https://www.austintexas.gov/WIC,Mon-Thu | 7:30-4:30 Lunch 12:00-12:30 && 2nd Wed | Closed && Fri | 7:30-1:30,https://texaswic.org/about-wic/live-chat-with-wic?la=001,30.33205,-97.69322,NO
105,northwest wic,nw,"8701 Research Blvd, Suite A",0178eehrs,austin,tx,78758,travis,512-972-4942,NA,512-972-6709,NorthwestWIC@austintexas.gov,https://www.austintexas.gov/WIC,Mon-Thu | 7:30-4:30 Lunch 12:00-12:30 && 2nd Wed | Closed && Fri | 7:30-1:30,https://texaswic.org/about-wic/live-chat-with-wic?la=001,30.36494,-97.71741,NO
1904,vida y salud-health systems inc,aaacddehhiillmnssstuvyy,400 S Getty St Suite C,004egtty,uvalde,tx,78801,uvalde,830-278-3117,NA,830-374-3364,NA,NA,Mon/Tue/Thu | 9:00-6:00  && Wed | 8:00-6:00  && 1st Wed of the month | Closed && Fri | 9:00-5:00,NA,29.20513,-99.78379,NO
6405,camp wood clinic,doow,201 4Th St,0124ht,camp wood,tx,78833,edwards,866-419-8564,NA,830-741-6144,mandi.wilcox@medinatx.org,http://www.medinacountytexas.org/page/medina.WIC,1st Thu | 10:00-4:30 Lunch 12:00-12:30 every 3 months - June/Sept/December | 2024,NA,29.669141,-100.013736,NO
2402,kinney county clinic -special procedures-,acccdeeeeiiklnnnoopprrsstuuyy,201 James Street,012aejms,brackettville,tx,78832,kinney,830-773-1105,NA,830-752-3020,lfuentes@umchealth.org,NA,2nd Tue | 10:00 - 4:00 Lunch 12:00 - 1:00,NA,29.3122558,-100.4171349,NO
1902,vida y salud-health systems inc,aaacddehhiillmnssstuvyy,109-B 1St Street,0119,carrizo springs,tx,78834,dimmit,830-876-9755,NA,--,NA,NA,Mon/Tue/Thu | 9:00-6:00 Lunch 12:00-1:00 && Wed | Closed  && Fri | 9:00-5:00 Lunch 12:00-1:00,NA,28.521199,-99.857363,NO
1901,vida y salud-health systems inc,aaacddehhiillmnssstuvyy,308 Cesar Chavez Avenue,038accehrsz,crystal city,tx,78839,zavala,830-374-2417,NA,830-374-5849,NA,NA,Mon/Tue/Thu | 9:00-6:00  && Wed | 8:00-6:00 && 1st Wed of the month | Closed && Fri | 9:00-5:00,NA,28.6764412,-99.8242355,NO
4401,del rio ( city of )-wic program,acdefgiilmoooprrrty,200 Bridge Street,002,del rio,tx,78840,val verde,830-774-8609,NA,830-703-5357,NA,NA,Mon/Tue/Wed/Thu | 8:00-6:00 && Fri | 8:00-12:00  &&  Closed 1st Working Day Of Each Month,NA,29.3609201,-100.8896695,NO
4404,city of del rio wic program-lafb,aabcdeffgiillmoooprrrty,"Military & Family Readiness Center, 47 FSS/FSH",47aaadeefffhiiiillmmnrrssssstyy,laughlin afb,tx,78843,val verde,830-774-8609,NA,830-703-5357,NA,NA,3rd Tue | 9:00-12:00,NA,29.3549409,-100.7899175,NO
2404,eidson wic clinic -special procedures-,accddeeeeiilnoopprrsssu,1175 Eidson Road,1157deinos,eagle pass,tx,78852,maverick,830-752-3000,NA,830-752-3005,lfuentes@umchealth.org,NA,Tue/Thu | 8:30-5:30 Lunch 12:00-1:00,NA,28.69337,-100.48633,NO
2401,united medical center,acddeeilm,2525 Veterans Blvd.,2255aensv,eagle pass,tx,78852,maverick,830-773-1105,NA,830-752-3017,lfuentes@umchealth.org,NA,Mon | 8:30-8:30 Lunch 12:00-1:00 && Wed | 8:30-5:30 Lunch 12:00-1:00 && Fri | 8:00-1:00,NA,28.72987,-100.47955,NO
6401,medina county health unit,aacdeehhilmnnottuy,1402 Avenue M,0124,hondo,tx,78861,medina,830-741-6144,NA,830-741-6149,mandi.wilcox@medinatx.org,http://www.medinacountytexas.org/page/medina.WIC,Mon/Wed/Thu | 8:00-6:30 Lunch 12:00-12:30 && Fri | 8:00-12:00 && Closed the last business day of the month,NA,29.351343,-99.142296,NO
1911,la pryor clinic,aloprry,117 E Hwy 57 Po Box 640,01145677boopx,la pryor,tx,78872,zavala,830-374-2417,NA,--,NA,NA,2nd Wed | 9:00-2:00 Lunch 12:00-1:00,NA,28.9437891,-99.8431774,NO
6406,rocksprings clinic,cgiknoprrss,102 N Nueces St,012ceensu,rocksprings,tx,78880,edwards,866-419-8564,NA,830-741-6144,mandi.wilcox@medinatx.org,http://www.medinacountytexas.org/page/medina.WIC,2nd Thu | 10:30-4:30 Lunch 12:00-12:30,NA,30.015853,-100.2065551,NO
2913,columbus wic clinic,bclmosuu,539 Spring St,359ginprs,columbus,tx,78934,colorado,979-732-6635,NA,979-732-6417,NA,NA,2nd/4th/5th Mon | 8:00-5:30 Lunch 12:00-1:00 && Tue/Thu | 8:00-5:30 Lunch 12:00-1:00 && Fri/3rd Sat | 8:00-1:30 && Closed Fri before 3rd Sat,NA,29.70522,-96.54155,NO
11002,lee county wic clinic,ceelnotuy,185-A Decker Drive,158cdeekr,giddings,tx,78942,lee,979-542-1651,NA,979-968-6303,NA,NA,Tue/Wed | 7:00-4:30 Lunch 12:00-1:00  &&  2nd Tue | 7:00Am-7:00Pm  Lunch 12:00-1:00 &&  2nd/4th Fri  |  7:00-12:00 && Closed Friday following the 2nd Tuesday,NA,30.191244,-96.926682,NO
11001,fayette county wic clinic,aceefnotttuyy,275 Ellinger Road,257eegillnr,la grange,tx,78945,fayette,979-968-6391,NA,979-968-6903,NA,NA,Mon/Thu | 7:00-4:30  Lunch 12:00-1:00  &&  3rd Thu  |  7:00-7:00  Lunch 12:00-1:00  &&  1st/3rd/5th Fri  |  7:00-12:00 && Closed Friday after the 3rd Thursday,NA,29.91271,-96.86183,NO
4305,waelder wic clinic,adeelrw,311 Hwy 90 W,01139,waelder,tx,78959,gonzales,830-672-7083,NA,--,NA,NA,2nd Wed Of Month  |  9:00-4:00  Lunch 12:30-1:30,NA,29.69403,-97.30044,NO
2907,weimar wic clinic,aeimrw,"First United Methodist Church, 301 W St Charles",013acccddeeefhhhhiilmorrrstu,weimar,tx,78962,colorado,979-725-6100,NA,--,NA,NA,1st Wed/3rd Wed | 9:00-4:30  Lunch 12:00-1:00,NA,29.69858,-96.78488,NO
13032,booker wic,bekoor,322 S Eastern St,223eenr,booker,tx,79005,lipscomb,806-893-3814,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd Mon | 10:00-3:00 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,36.4522,-100.53262,NO
