siteid,name,address,city,zip,COUNTY,date_close,sample_date,phone,email,BY_SITEID,BY_ADDRESS,BY_NAME,date_open,street_address,state,zipcode,county_name,by_id,by_name,by_addr,match_found,flag_missing_date,fixed_date_open,bad_zipcode,_merge
13162,marlin,211 a fortune st,Marlin,76661,,,2024,254-883-6252,Wictx@Spcaa.Org,0,0,1,1998-06-01,211-A Fortune St,tx,76661,falls,FALSE,TRUE,FALSE,TRUE,FALSE,1998-06-01,FALSE,Matched (3)
13163,greenville,4907 stonewall st ste c,Greenville,75401,,,2024,903-454-4888,Wictx@Spcaa.Org,0,0,1,1999-04-01,"4907 Stonewall St, Suite C",tx,75401,hunt,FALSE,TRUE,TRUE,TRUE,FALSE,1999-04-01,FALSE,Matched (3)
13165,commerce,100 kings plaza ste f,Commerce,75428,,,2024,903-886-1288,Wictx@Spcaa.Org,0,0,1,1999-07-01,"100 Kings Plaza, Suite F",tx,75428,hunt,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13166,bonham,1205 broadfoot st,Bonham,75418,,,2024,903-705-3995,Wictx@Spcaa.Org,0,0,1,1993-08-01,1205 Broadfoot St,tx,75418,fannin,FALSE,TRUE,FALSE,TRUE,FALSE,1993-08-01,FALSE,Matched (3)
13167,rockwall,2305 ridge rd ste 103,Rockwall,75087,,,2024,972-771-9541,Wictx@Spcaa.Org,0,0,1,1999-04-01,"2305 Ridge Rd, Suite 103",tx,75087,rockwall,FALSE,TRUE,FALSE,TRUE,FALSE,1993-08-01,FALSE,Matched (3)
13170,mineral wells,103 s oak st ste 101,Mineral Wells,76067,,,2024,940-325-0045,Wictx@Spcaa.Org,0,0,1,1993-08-01,"103 S Oak St, Suite 101",tx,76067,palo pinto,FALSE,TRUE,FALSE,TRUE,FALSE,1993-08-01,FALSE,Matched (3)
13171,san saba,2005 w wallace st ste 110,San Saba,76877,,,2024,512-571-0258,Wictx@Spcaa.Org,0,0,1,1999-10-21,"2005 W Wallace St, Suite 110",tx,76877,san saba,FALSE,TRUE,TRUE,TRUE,FALSE,1999-10-21,FALSE,Matched (3)
13172,llano,100 legend hills blvd,Llano,78639,,,2024,325-428-6381,Wictx@Spcaa.Org,0,0,0,.-.-.,100 Legend Hills Blvd,tx,78639,llano,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13173,springtown,458 sh 199 e,Springtown,76082,,,2024,254-436-5580,Wictx@Spcaa.Org,0,0,1,2004-11-16,458 SH-199 E,tx,76082,parker,FALSE,TRUE,FALSE,TRUE,FALSE,2004-11-16,FALSE,Matched (3)
13175,weatherford,925 santa fe dr ste 107 & 108,Weatherford,76086,,,2024,817-594-8536,Wictx@Spcaa.Org,0,0,1,1993-10-25,"925 Santa Fe Dr, Suite 107 & 108",tx,76086,parker,FALSE,TRUE,FALSE,TRUE,FALSE,1993-10-25,FALSE,Matched (3)
13177,sweetwater,1104 henderson st ste a,Sweetwater,79556,,,2024,806-523-1592,Wictx@Spcaa.Org,0,0,1,1993-01-01,"1104 Henderson St, Suite A",tx,79556,nolan,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13178,quinlan,401 panther path,Quinlan,75474,,,2024,903-363-4543,Wictx@Spcaa.Org,0,0,1,2004-11-15,401 Panther Path,tx,75474,hunt,FALSE,TRUE,FALSE,TRUE,FALSE,2004-11-15,FALSE,Matched (3)
13179,cross plains,108 n beech st,Cross Plains,76443,,,2024,254-212-9914,Wictx@Spcaa.Org,0,0,1,2008-07-01,"Community Center, 108 N Beech St",tx,76443,callahan,FALSE,TRUE,FALSE,TRUE,FALSE,2008-07-01,FALSE,Matched (3)
13180,stephenville,125 w oak st,Stephenville,76401,,,2024,254-968-3680,Wictx@Spcaa.Org,0,0,1,1993-01-08,125 W Oak St,tx,76401,erath,FALSE,TRUE,TRUE,TRUE,FALSE,1993-01-08,FALSE,Matched (3)
13181,glen rose,107 shepherd st,Glen Rose,76043,,,2024,254-396-5405,Wictx@Spcaa.Org,0,0,1,1993-09-01,107 Shepherd St.,tx,76043,somervell,FALSE,TRUE,FALSE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13185,granbury,1250 weatherford hwy bldg a,Granbury,76048,,,2024,817-579-6760,Wictx@Spcaa.Org,0,0,1,1993-09-01,"1250 Weatherford Hwy, Bldg A",tx,76048,hood,FALSE,TRUE,FALSE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13190,waxahachie,110 amanda ln,Waxahachie,75165,,,2024,972-937-4777,Wictx@Spcaa.Org,0,1,0,1993-11-18,110 Amanda Ln,tx,75165,ellis,FALSE,TRUE,TRUE,TRUE,FALSE,1993-11-18,FALSE,Matched (3)
13191,ennis,2604 n kaufman st ste c,Ennis,75119,,,2024,972-875-0285,Wictx@Spcaa.Org,0,0,1,1993-11-18,"2604 N Kaufman St, Suite C",tx,75119,ellis,FALSE,TRUE,TRUE,TRUE,FALSE,1993-11-18,FALSE,Matched (3)
13195,hamilton,101 e henry st,Hamilton,76531,,,2024,325-451-0126,Wictx@Spcaa.Org,0,0,0,.-.-.,101 E Henry St,tx,76531,hamilton,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13196,goldthwaite,1011 hutchings st,Goldthwaite,76844,,,2024,512-571-0258,Wictx@Spcaa.Org,0,0,1,1999-08-01,1011 Hutchings St,tx,76844,mills,FALSE,TRUE,FALSE,TRUE,FALSE,1999-08-01,FALSE,Matched (3)
13197,comanche,209 w duncan ave,Comanche,76442,,,2024,254-979-9052,Wictx@Spcaa.Org,0,0,0,.-.-.,209 W Duncan Ave,tx,76442,comanche,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13198,de leon,101 w labadie ave apt 102,De Leon,76444,,,2024,254-979-9052,Wictx@Spcaa.Org,0,0,0,.-.-.,"Old Hotel Apartments , 101 W Labadie Ave Apt 102",tx,76444,comanche,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13301,bryan,3400 s texas ave ste 1,Bryan,77802,,,2024,979-260-2942,,0,1,0,1993-01-01,3400 S Texas Ave Ste 1,tx,77802,brazos,FALSE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13302,hearne,1000 brown st,Hearne,77859,,,2024,979-260-2942,,0,1,0,1993-01-01,1000 Brown St,tx,77859,robertson,FALSE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13303,navasota,118 farquhar st,Navasota,77868,,,2024,979-260-2942,,0,1,0,1994-05-04,118 Farquhar St,tx,77868,grimes,FALSE,TRUE,TRUE,TRUE,FALSE,1994-05-04,FALSE,Matched (3)
13304,madisonville,813 s state st ste 103,Madisonville,77864,,,2024,979-260-2942,,0,0,1,1993-01-01,813 S State St Ste 103,tx,77864,madison,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13305,college station,1103 anderson st ste 102,College Station,77840,,,2024,979-260-2942,,0,0,0,.-.-.,"1103 Anderson St, Suite 102",tx,77840,brazos,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13306,caldwell,206 s wright st,Caldwell,77836,,,2024,979-260-2942,,0,0,0,.-.-.,206 S Wright St,tx,77836,burleson,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13307,buffalo,942 n hill st,Buffalo,75831,,,2024,979-260-2942,,0,0,0,.-.-.,942 North Hill St,tx,75831,leon,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13308,29th street,4001 e 29th st ste 112,Bryan,77802,,,2024,979-260-2942,,0,0,0,.-.-.,"4001 E 29th St, Suite 112",tx,77802,brazos,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
